index,id,name,name.1,rating,rating_count,type_id,price,acidity,intensity,sweetness,tannin,style_name,style_grapes
60403,148185892,Vrede en Lust Artisan Range Cabernet Franc 2014,Artisan Range Cabernet Franc,4.2,69,1,22.29,3.3069265,3.4195457,1.5187013,3.5293940000000004,South African Cabernet Franc,"[{'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}]"
60404,3867284,Elgin Vintners Viognier 2011,Viognier,3.9,68,2,14.28,1.5279938999999998,3.4494910000000005,2.375988,0.0,South African Viognier,"[{'id': 20, 'name': 'Viognier', 'seo_name': 'viognier', 'has_detailed_info': True, 'wines_count': 78983}]"
60471,152707319,Paul Cluver Reserve Collection Ferricrete Cabernet Franc 2014,Reserve Collection Ferricrete Cabernet Franc,3.8,36,1,9.6,3.366103,3.638235,1.7731618000000002,3.4645956,South African Cabernet Franc,"[{'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}]"
60943,146722606,Filipa Pato Espírito de Baga Uma Saga 2015,Espírito de Baga Uma Saga,3.9,37,24,45.42,3.1122353,4.6327057,5.0,0.0,Portuguese Port,"[{'id': 67, 'name': 'Touriga Nacional', 'seo_name': 'touriga-nacional', 'has_detailed_info': True, 'wines_count': 75399}, {'id': 69, 'name': 'Tinta Roriz', 'seo_name': 'tinta-roriz', 'has_detailed_info': False, 'wines_count': 36354}, {'id': 71, 'name': 'Tinta Barroca', 'seo_name': 'tinta-barroca', 'has_detailed_info': False, 'wines_count': 13684}, {'id': 204, 'name': 'Souzao', 'seo_name': 'souzao', 'has_detailed_info': False, 'wines_count': 3725}, {'id': 390, 'name': 'Touriga Francesa', 'seo_name': 'touriga-francesa', 'has_detailed_info': False, 'wines_count': 2945}]"
63821,4811057,Zandvliet My Best Friend Cape Red,My Best Friend Cape Red,3.3,548,1,5.58,3.0190003,4.2055,1.4946111,2.689222,South African Cabernet - Syrah,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
64036,3774187,De Wet & Rapoport Claime d'Or Cabernet Franc 2012,Cabernet Franc,4.1,53,1,20.36,3.4871874,3.5996876,1.3134375,3.5134375,South African Cabernet Franc,"[{'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}]"
64046,150756267,Rietvallei JMB Cabernet Franc 2015,JMB Cabernet Franc,4.1,52,1,23.87,3.3022687000000004,3.7238653,1.6905323,3.5803921,South African Cabernet Franc,"[{'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}]"
64098,144583040,First Cape Discovery Series Light Pinot Grigio 2015,Discovery Series Light Pinot Grigio,3.2,39,2,6.03,2.32475,2.9842498,2.12975,0.0,South African Pinot Gris,"[{'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}]"
64149,152312375,Adam Mason Pinot Gris 2016,Pinot Gris,3.6,33,2,13.92,2.74938,3.0003304,1.7305784,0.0,South African Pinot Gris,"[{'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}]"
67887,3602015,Rio Sol Grand Prestige Branco Brut 2013,Grand Prestige Branco Brut,3.3,558,3,9.38,3.4487615,2.711647,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
67891,1379311,Terranova Rosé de Noir Charmat Brut Rosé 2008,Rosé de Noir Charmat Brut Rosé,3.1,488,3,12.11,3.4633572,2.7009351,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
67893,1167428,Terranova Espumante Moscatel 2008,Espumante Moscatel,3.3,460,3,12.33,3.3950737,2.7831573,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
67895,1281579,Terranova Blanc de Blancs Método Charmat Demi-Sec 2008,Blanc de Blancs Método Charmat Demi-Sec,3.3,447,3,11.44,3.3436475,2.5800285,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
67899,1369849,Rio Sol Grand Prestige Brut Rosé 2008,Grand Prestige Brut Rosé,3.2,391,3,13.84,3.376611,2.7518327,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
67907,1601862,Terranova Blanc de Blancs Método Charmat Brut 2012,Blanc de Blancs Método Charmat Brut,3.2,231,3,10.02,3.388845,2.7203026,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
67910,1822417,Rio Sol Grand Prestige Moscatel 2008,Grand Prestige Moscatel,3.6,203,3,14.05,3.0050697,2.3797345,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
67915,30323892,Club des Sommeliers Moscatel 2015,Moscatel,3.6,111,3,5.22,3.335893,2.584107,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
67917,2424200,Rio Sol Grand Prestige Demi-Sec 2012,Grand Prestige Demi-Sec,3.5,94,3,12.95,3.1946635,2.8715212,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
70849,2485297,Bernard-Massard Cuvée de l'Écusson Brut,Cuvée de l'Écusson Brut,3.7,2954,3,20.91,3.8401341,3.7552345,0.0,0.0,Luxembourg Crémant,"[{'id': 7, 'name': 'Gewürztraminer', 'seo_name': 'gewurztraminer', 'has_detailed_info': True, 'wines_count': 53013}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 15, 'name': 'Riesling', 'seo_name': 'riesling', 'has_detailed_info': True, 'wines_count': 235738}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 642, 'name': 'Auxerrois', 'seo_name': 'auxerrois', 'has_detailed_info': False, 'wines_count': 5424}]"
70881,2132384,Gales Cuvée Première Rosé Brut 2008,Cuvée Première Rosé Brut,4.2,33,3,168.45,4.116153700000001,4.034135,0.0,0.0,Luxembourg Crémant,"[{'id': 7, 'name': 'Gewürztraminer', 'seo_name': 'gewurztraminer', 'has_detailed_info': True, 'wines_count': 53013}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 15, 'name': 'Riesling', 'seo_name': 'riesling', 'has_detailed_info': True, 'wines_count': 235738}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 642, 'name': 'Auxerrois', 'seo_name': 'auxerrois', 'has_detailed_info': False, 'wines_count': 5424}]"
70886,8710995,Gales Private Cuvée Blanc de Blancs Brut 2014,Private Cuvée Blanc de Blancs Brut,3.6,30,3,0.0,3.8629303,3.9868152,0.0,0.0,Luxembourg Crémant,"[{'id': 7, 'name': 'Gewürztraminer', 'seo_name': 'gewurztraminer', 'has_detailed_info': True, 'wines_count': 53013}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 15, 'name': 'Riesling', 'seo_name': 'riesling', 'has_detailed_info': True, 'wines_count': 235738}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 642, 'name': 'Auxerrois', 'seo_name': 'auxerrois', 'has_detailed_info': False, 'wines_count': 5424}]"
73685,2860113,Bernard-Massard Sélection Brut,Sélection Brut,3.5,1165,3,17.3,4.0605053999999985,3.8288085,0.0,0.0,Luxembourg Crémant,"[{'id': 7, 'name': 'Gewürztraminer', 'seo_name': 'gewurztraminer', 'has_detailed_info': True, 'wines_count': 53013}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 15, 'name': 'Riesling', 'seo_name': 'riesling', 'has_detailed_info': True, 'wines_count': 235738}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 642, 'name': 'Auxerrois', 'seo_name': 'auxerrois', 'has_detailed_info': False, 'wines_count': 5424}]"
75378,102887953,Cota 45 Pandorga 2014,Pandorga,4.5,35,24,26.44,3.1727905,4.7411629999999985,4.6995344,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
81834,148538490,Bodega Czarnobay Pedregais Brut 2016,Pedregais Brut,3.7,85,3,14.86,3.8256006,2.9064536,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
83361,144902258,Donnatella Prosecco Branco Frisante Demi-Sec Fino 2016,Prosecco Branco Frisante Demi-Sec Fino,3.3,165,3,10.37,3.2752745,2.5835166000000003,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
83365,145480836,Donnatella Lambrusco Tinto Frisante Suave Fino 2016,Lambrusco Tinto Frisante Suave Fino,3.6,152,3,5.6,3.2953763,2.9930107999999995,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
83370,141822076,Donnatella Branco Frisante Suave Fino 2016,Branco Frisante Suave Fino,3.7,90,3,5.59,2.7726707000000004,2.4401863,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
83385,25122061,Armand Limited Edition Branco 2015,Limited Edition Branco,3.2,55,3,0.0,4.0,3.0,0.0,0.0,Brazilian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}, {'id': 112, 'name': 'Glera (Prosecco)', 'seo_name': 'glera-prosecco', 'has_detailed_info': True, 'wines_count': 23890}, {'id': 118, 'name': 'Verdejo', 'seo_name': 'verdejo', 'has_detailed_info': False, 'wines_count': 15174}, {'id': 156, 'name': 'Muscatel', 'seo_name': 'muscatel', 'has_detailed_info': False, 'wines_count': 4856}]"
86879,3634621,Gonzalez-Byass Nectar Pedro Ximenez Sherry (Dulce),Nectar Pedro Ximenez Sherry (Dulce),4.0,5855,24,16.09,2.8955164,4.9104155999999985,4.946409,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86882,1991556,Osborne Pedro Ximenez 1827 Jerez-Xeres-Sherry,Pedro Ximenez 1827 Jerez-Xeres-Sherry,3.9,1636,24,19.3,2.8840107999999995,4.8392515,4.9464169999999985,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86885,1485278,Barbadillo Pedro Ximénez Sherry,Pedro Ximénez Sherry,3.7,1296,24,19.29,2.8971977000000004,4.872527,4.8149896,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86889,3546656,Williams & Humbert Don Guido Pedro Ximenez Solera Especial Aged 20 Years,Don Guido Pedro Ximenez Solera Especial Aged 20 Years,4.3,953,24,54.42,2.8546376,4.9572463,4.9572463,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86890,163311668,Bodegas Ximénez-Spínola Finest Old Harvest Medium,Finest Old Harvest Medium,4.1,934,24,46.42,3.2102976,4.6271996,4.5316095,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86894,3374256,Williams & Humbert Don Zoilo Pedro Ximenez 12 Years Old Sherry,Don Zoilo Pedro Ximenez 12 Years Old Sherry,3.9,764,24,24.37,2.7739506,4.8957405,4.9757404,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86895,163315694,Bodegas Tradición Pedro Ximenez Tradición 20 Years Old Vos,Pedro Ximenez Tradición 20 Years Old Vos,4.5,740,24,106.99,3.1823487,4.317865,4.5137367,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86899,17742798,Bodegas Ximénez-Spínola Original Exceptional Harvest 2015,Original Exceptional Harvest,4.1,549,24,28.79,3.18805,4.6557927,4.425929,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86905,1678375,Lustau Pedro Ximénez Murillo Selección del Centenario,Pedro Ximénez Murillo Selección del Centenario,4.3,409,24,72.38,3.1287236000000003,4.845532,4.9227657,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86906,1223147,Lustau San Emilio Pedro Ximénez Sherry (Solera Reserva) 2008,San Emilio Pedro Ximénez Sherry (Solera Reserva),3.9,339,24,95.0,3.0,4.9368234000000015,4.920624,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
86912,147806180,Marqués del Real Tesoro Pedro Ximénez 2015,Pedro Ximénez,3.7,238,24,8.25,3.0751326,4.9498224,4.953983,0.0,Spanish Pedro Ximenez,"[{'id': 454, 'name': 'Pedro Ximenez', 'seo_name': 'pedro-ximenez', 'has_detailed_info': False, 'wines_count': 4434}]"
114427,1425390,Warre's Warrior Reserve Port 2008,Warrior Reserve Port,3.8,223,24,66.82,3.0591152000000004,4.7892036,4.989911599999999,0.0,Portuguese Port,"[{'id': 67, 'name': 'Touriga Nacional', 'seo_name': 'touriga-nacional', 'has_detailed_info': True, 'wines_count': 75399}, {'id': 69, 'name': 'Tinta Roriz', 'seo_name': 'tinta-roriz', 'has_detailed_info': False, 'wines_count': 36354}, {'id': 71, 'name': 'Tinta Barroca', 'seo_name': 'tinta-barroca', 'has_detailed_info': False, 'wines_count': 13684}, {'id': 204, 'name': 'Souzao', 'seo_name': 'souzao', 'has_detailed_info': False, 'wines_count': 3725}, {'id': 390, 'name': 'Touriga Francesa', 'seo_name': 'touriga-francesa', 'has_detailed_info': False, 'wines_count': 2945}]"
